index,zri_zscore,price_zscore,crime_zscore,neighbourhood_group,neighbourhood,latitude,longitude,zipcodes,price,ZRI,CMPLNT_NUM_count_sum
1198,0.5286908112645218,1.5657347497618663,0.5675114334857225,Brooklyn,Williamsburg,40.71287,-73.96325,11211,200,101.5,3679
1199,0.20065351018913274,1.2262372945444162,-1.2895869475265769,Brooklyn,Greenpoint,40.73039,-73.9541,11222,180,95.7,1330
1200,0.7907435977557813,1.2262372945444162,0.3627483510326848,Manhattan,East Harlem,40.79153,-73.94138000000002,10029,180,106.13333333333334,3420
1201,-0.35173114047229836,1.9052322049793164,1.4616699132323854,Brooklyn,Bushwick,40.70442,-73.92484,11237,220,85.93333333333334,4810
1202,1.5128027144906895,2.2277547874358943,0.6283869444852743,Manhattan,Hell's Kitchen,40.76082,-73.99937,10018,239,118.9,3756
1203,1.5128027144906895,2.8558250795881768,0.6283869444852743,Manhattan,Theater District,40.76139000000001,-73.98521,10018,276,118.9,3756
1204,1.6805919087189052,2.4144783878054916,1.59448920995868,Manhattan,Lower East Side,40.71978,-73.98705,10002,250,121.86666666666666,4978
1205,1.6805919087189052,2.5842271154142167,1.59448920995868,Manhattan,East Village,40.72328,-73.98926,10002,260,121.86666666666666,4978
1206,0.6248396753728256,1.7694332228923364,-1.235036164942563,Manhattan,Murray Hill,40.74896,-73.97521,10017,212,103.2,1399
1207,0.5060675491213912,0.8867398393269661,-0.9551669325550134,Brooklyn,Carroll Gardens,40.68048,-73.99379,11231,160,101.1,1753
1208,-0.517635062855254,1.4808603859575038,0.37144485260404936,Manhattan,Inwood,40.86912,-73.92183,10034,195,83.0,3431
1209,0.20065351018913274,1.2262372945444162,-1.2895869475265769,Brooklyn,Williamsburg,40.72049000000001,-73.96027,11222,180,95.7,1330
1210,-0.4120598395206464,0.8867398393269661,0.3603765778768582,Brooklyn,Crown Heights,40.67741,-73.95385999999998,11216,160,84.86666666666666,3417
1211,1.5128027144906895,1.4808603859575038,0.6283869444852743,Manhattan,Hell's Kitchen,40.75913,-73.99185,10018,195,118.9,3756
1212,0.5286908112645218,2.923724570631667,0.5675114334857225,Brooklyn,Williamsburg,40.71606,-73.95526,11211,280,101.5,3679
1213,1.5128027144906895,2.923724570631667,0.6283869444852743,Manhattan,Hell's Kitchen,40.76212,-73.99771,10018,280,118.9,3756
1214,-0.4120598395206464,0.716991111718241,0.3603765778768582,Brooklyn,Crown Heights,40.67296,-73.9501,11216,150,84.86666666666666,3417
1215,-0.7118180629171225,2.4144783878054916,1.1541299940268577,Brooklyn,Crown Heights,40.67228,-73.92707,11233,250,79.56666666666666,4421
1216,0.5286908112645218,0.8867398393269661,0.5675114334857225,Brooklyn,Williamsburg,40.71283,-73.94157,11211,160,101.5,3679
1217,-0.20656520838721257,2.4144783878054916,-1.1433276029172643,Brooklyn,Gowanus,40.67061,-73.9904,11215,250,88.5,1515
1218,-1.692159422452768,2.2447296601967666,0.8584489406004634,Bronx,Morris Heights,40.85324,-73.92143,10453,240,62.233333333333334,4047
1219,-0.1594334122556914,2.3296040240011293,-1.029482491437583,Manhattan,Harlem,40.82733,-73.94937,10031,245,89.33333333333333,1659
1220,-0.42525674243747164,2.4144783878054916,-0.007248261276279043,Brooklyn,Bedford-Stuyvesant,40.68297000000001,-73.93804,11221,250,84.63333333333334,2952
1221,-1.3019081504837702,1.2092624217835437,0.015678879230045642,Queens,Elmhurst,40.74111,-73.88184,11373,179,69.13333333333334,2981
1222,0.45516520929934845,1.5657347497618663,0.6687070881343281,Manhattan,East Harlem,40.80006,-73.9459,10026,200,100.2,3807
1223,-0.517635062855254,1.820357841174954,0.37144485260404936,Manhattan,Washington Heights,40.85612,-73.92888,10034,215,83.0,3431
1224,0.5286908112645218,1.820357841174954,0.5675114334857225,Brooklyn,Williamsburg,40.71001,-73.96101,11211,215,101.5,3679
1225,-0.8796072571453389,1.5657347497618663,-0.7448697127383801,Brooklyn,Crown Heights,40.66431,-73.95083000000002,11225,200,76.6,2019
1226,1.2790290056783429,1.990106568783679,-0.18196888375551198,Manhattan,East Village,40.73237,-73.98495,10009,225,114.76666666666667,2731
1227,0.45516520929934845,1.5657347497618663,0.6687070881343281,Manhattan,Harlem,40.80234,-73.95603,10026,200,100.2,3807
1228,-0.20656520838721257,2.4823778788489816,-1.1433276029172643,Brooklyn,South Slope,40.66442,-73.99047,11215,254,88.5,1515
1229,-0.6609157230950791,1.3959860221531413,0.8157570237955829,Brooklyn,Crown Heights,40.67268,-73.94895,11213,190,80.46666666666667,3993
1230,-0.016152752015866367,2.8388502068273045,0.14454522069662923,Manhattan,Washington Heights,40.84634000000001,-73.93861,10032,275,91.86666666666666,3144
1231,0.45516520929934845,1.3790111493922688,0.6687070881343281,Manhattan,Harlem,40.79933,-73.95296,10026,189,100.2,3807
1232,0.45516520929934845,2.923724570631667,0.6687070881343281,Manhattan,East Harlem,40.80173,-73.94516999999998,10026,280,100.2,3807
1233,-0.4120598395206464,0.716991111718241,0.3603765778768582,Brooklyn,Bedford-Stuyvesant,40.67917,-73.94624,11216,150,84.86666666666666,3417
1234,0.20065351018913274,1.5487598770009938,-1.2895869475265769,Brooklyn,Greenpoint,40.72515,-73.95153,11222,199,95.7,1330
1235,-0.014267480170604812,2.8388502068273045,-0.45314161457169705,Brooklyn,Crown Heights,40.67182,-73.95985,11238,275,91.9,2388
1236,-0.014267480170604812,1.0904383124574362,-0.45314161457169705,Brooklyn,Bedford-Stuyvesant,40.68449,-73.95893000000002,11238,172,91.9,2388
1237,0.7907435977557813,1.4808603859575038,0.3627483510326848,Manhattan,East Harlem,40.79208,-73.94641999999997,10029,195,106.13333333333334,3420
1238,0.1497511703670893,1.1413629307400537,-0.8429030031792167,Brooklyn,Fort Greene,40.69134,-73.97229,11205,175,94.8,1895
1239,0.5286908112645218,1.9052322049793164,0.5675114334857225,Brooklyn,Williamsburg,40.71671,-73.95064,11211,220,101.5,3679
1240,-0.42525674243747164,1.9052322049793164,-0.007248261276279043,Brooklyn,Bedford-Stuyvesant,40.69218,-73.93574,11221,220,84.63333333333334,2952
1241,0.1497511703670893,1.5487598770009938,-0.8429030031792167,Brooklyn,Clinton Hill,40.68971,-73.96695,11205,199,94.8,1895
1242,0.10261937423556812,1.5657347497618663,0.2038395495922965,Brooklyn,Gowanus,40.68157,-73.98989,11217,200,93.96666666666667,3219
1243,-0.20656520838721257,1.1413629307400537,-1.1433276029172643,Brooklyn,Park Slope,40.67171,-73.97606999999998,11215,175,88.5,1515
1244,1.5128027144906895,2.2277547874358943,0.6283869444852743,Manhattan,Hell's Kitchen,40.75888,-73.99101999999998,10018,239,118.9,3756
1245,0.5060675491213912,2.4144783878054916,-0.9551669325550134,Brooklyn,Gowanus,40.67876,-73.9904,11231,250,101.1,1753
1246,0.6248396753728256,1.5487598770009938,-1.235036164942563,Manhattan,Murray Hill,40.74623,-73.97404,10017,199,103.2,1399
1247,0.336393083047914,1.5657347497618663,0.49240528355121066,Manhattan,Harlem,40.81875,-73.94467,10030,200,98.1,3584
1248,-1.2076445582207278,1.5657347497618663,0.31373170581226656,Queens,Jackson Heights,40.7525,-73.88592,11372,200,70.8,3358
1249,1.6805919087189052,2.0070814415445515,1.59448920995868,Manhattan,Lower East Side,40.71796,-73.98445,10002,226,121.86666666666666,4978
1250,0.5286908112645218,1.5657347497618663,0.5675114334857225,Brooklyn,Williamsburg,40.7177,-73.94612,11211,200,101.5,3679
1251,-0.4120598395206464,1.1413629307400537,0.3603765778768582,Brooklyn,Bedford-Stuyvesant,40.69068,-73.95465,11216,175,84.86666666666666,3417
1252,1.5128027144906895,2.6351517336968344,0.6283869444852743,Manhattan,Hell's Kitchen,40.76206,-73.9998,10018,263,118.9,3756
1253,-0.014267480170604812,0.716991111718241,-0.45314161457169705,Brooklyn,Clinton Hill,40.68553,-73.96314,11238,150,91.9,2388
1254,-0.42525674243747164,1.5657347497618663,-0.007248261276279043,Brooklyn,Bedford-Stuyvesant,40.69252,-73.93786999999998,11221,200,84.63333333333334,2952
1255,0.5286908112645218,0.8697649665660936,0.5675114334857225,Brooklyn,Williamsburg,40.70727,-73.95459,11211,159,101.5,3679
1256,0.20065351018913274,1.5657347497618663,-1.2895869475265769,Brooklyn,Greenpoint,40.72714000000001,-73.95088,11222,200,95.7,1330
1257,0.5060675491213912,1.4808603859575038,-0.9551669325550134,Brooklyn,Cobble Hill,40.68754000000001,-73.99284,11231,195,101.1,1753
1258,-0.016152752015866367,2.923724570631667,0.14454522069662923,Manhattan,Washington Heights,40.84467,-73.93549,10032,280,91.86666666666666,3144
1259,0.6248396753728256,2.058006059827169,-1.235036164942563,Manhattan,Murray Hill,40.74742,-73.97724000000002,10017,229,103.2,1399
1260,0.1497511703670893,0.9716142031313286,-0.8429030031792167,Brooklyn,Fort Greene,40.69705,-73.97743,11205,165,94.8,1895
1261,0.5154939083476957,0.716991111718241,0.0844603007490197,Brooklyn,DUMBO,40.70328,-73.9899,11201,150,101.26666666666667,3068
1262,0.1497511703670893,2.4144783878054916,-0.8429030031792167,Brooklyn,Williamsburg,40.7099,-73.9649,11205,250,94.8,1895
1263,0.5154939083476957,2.3296040240011293,0.0844603007490197,Brooklyn,Brooklyn Heights,40.70206,-73.99343,11201,245,101.26666666666667,3068
